,Primacy_Agency,PWSID,PWS_Name,Sys_Size,Pb_Pipe,Pb_Connector,Galv_Pb,Galv_noPb,Unknown,no_reports,Total,county_fips,states_fips,FIPS,Total_Pb,pct_Pb
2723,PA,PA4140107,GREGG TOWNSHIP WATER AUTHORITY,Small,0,0,0,0,0,180,180,140,42,42140,0,0
2724,PA,PA4140109,UPPER HALFMOON WATER,Small,0,0,0,0,0,611,611,140,42,42140,0,0
2725,PA,PA4140111,MADISONBURG WATER WORKS,Small,0,0,0,0,0,0,94,140,42,42140,0,0
2726,PA,PA4180049,SUBURBAN LOCK HAVEN WATER AUTH,Medium,0,0,0,0,0,3301,3301,180,42,42180,0,0
2727,PA,PA4190008,SUEZ WATER PA INC BLOOMSBURG,Medium,0,163,9,24,5268,0,7316,190,42,42190,172,0.023510115
2728,PA,PA4490023,PA AMERICAN WHITE DEER,Medium,0,0,30,270,5407,0,12803,490,42,42490,30,0.002343201
2729,PA,PA4560048,CONEMAUGH TWP MUNI AUTH,Medium,500,0,100,0,0,0,2700,560,42,42560,600,0.222222222
2730,PA,PA4560355,AMERICAN LEGION POST 257,Small,0,0,0,0,0,1,1,560,42,42560,0,0
2731,PA,PA5020010,CORAOPOLIS WATER & SEWER AUTH,Medium,0,0,0,0,0,2561,2561,20,42,42020,0,0
2732,PA,PA5020011,MOON TWP MUNI AUTH,Medium,0,0,0,0,0,8764,8764,20,42,42020,0,0
2733,PA,PA5020025,WEST CNTY MUNI AUTH-MCKEESPORT,Large,321,0,0,0,5515,0,22409,20,42,42020,321,0.014324602
2734,PA,PA5020027,MONROEVILLE MUNICIPAL AUTH,Medium,0,0,0,0,0,0,10705,20,42,42020,0,0
2735,PA,PA5020036,OAKMONT WATER AUTHORITY,Medium,0,0,0,0,0,16779,16779,20,42,42020,0,0
2736,PA,PA5020038,PITTSBURGH WATER & SEWER AUTH,Large,28575,0,4274,238,13157,0,80768,20,42,42020,32849,0.406708102
2737,PA,PA5020039,PA AMER WATER CO-PITTSBURGH,Large,2875,0,0,0,211833,0,214708,20,42,42020,2875,0.013390279
2738,PA,PA5020043,WEST VIEW WATER AUTHORITY,Large,2000,0,0,0,0,0,2000,20,42,42020,2000,1
2739,PA,PA5020056,WILKINSBURG-PENN JT WATER AUTH,Large,0,0,0,0,0,44541,44541,20,42,42020,0,0
2740,PA,PA5020947,PITTSBURGH INTL AIRPORT,Medium,0,0,0,0,0,0,160,20,42,42020,0,0
2741,PA,PA5260036,MAWC YOUGH PLANT,Large,622,0,0,0,30504,0,63378,260,42,42260,622,0.009814131
2742,PA,PA5300017,SOUTHWESTERN PA WATER AUTH,Medium,15299,0,0,0,0,0,15299,300,42,42300,15299,1
2743,PA,PA5650032,MAWC SWEENEY PLANT,Large,200,0,0,0,15498,0,53640,650,42,42650,200,0.003728561
2744,PA,PA6170016,CITY OF DUBOIS WATER DEPART,Medium,0,0,0,0,3796,0,4306,170,42,42170,0,0
2745,PA,PA6170023,HOUTZDALE MUNICIPAL AUTHORITY,Medium,0,0,31,0,0,0,2830,170,42,42170,31,0.010954064
2746,PA,PA6250028,ERIE CITY WATER AUTHORITY,Large,0,6495,3973,0,715,0,70854,250,42,42250,10468,0.147740424
2747,PA,PA6370035,NEW WILMINGTON BORO WATER DEPT,Medium,0,0,0,2,0,0,672,370,42,42370,0,0
2748,PA,PA7010974,GETTYSBURG BAPTIST CH,Small,0,0,0,0,0,1,1,10,42,42010,0,0
2749,PA,PA7210029,PA AMERICAN WATER MECHANICSBURG,Medium,30,2,0,102,7263,0,41485,210,42,42210,32,0.000771363
2750,PA,PA7220015,Suez Water Harrisburg,Large,0,0,0,33,6752,0,39258,220,42,42220,0,0
2751,PA,PA7220044,HARRISBURG INTL AIRPORT,Small,0,0,0,0,0,35,35,220,42,42220,0,0
2752,PA,PA7280042,SOUTH MOUNTAIN RESTORATION CTR,Small,0,0,0,0,0,25,25,280,42,42280,0,0
2753,PA,PA7280058,LENWOOD PARK,Small,0,0,0,0,0,93,93,280,42,42280,0,0
2754,PA,PA7280060,PLEASANT HALL MANOR,Small,0,0,0,0,0,19,19,280,42,42280,0,0
2755,PA,PA7280063,ANTRIM TOWNSHIP MUNICIPAL AUTH,Small,0,0,0,0,0,351,351,280,42,42280,0,0
2756,PA,PA7280070,SANDY HOOK WATER ASSOCIATION,Small,0,0,0,0,0,40,40,280,42,42280,0,0
2757,PA,PA7280071,SUNNY SPOT APARTMENTS,Small,0,0,0,0,0,17,17,280,42,42280,0,0
2758,PA,PA7360058,CITY OF LANCASTER,Large,600,0,0,0,0,0,600,360,42,42360,600,1
2759,PA,PA7380010,LEBANON WATER AUTH,Large,153,0,0,0,2748,0,21841,380,42,42380,153,0.007005174
2760,PA,PA7670100,YORK WATER CO,Large,112,271,0,0,8902,0,68497,670,42,42670,383,0.005591486
2761,PR,PR0002000,SUPERACUEDUCTO,Small,0,0,0,0,0,1171,1171,2,,,0,0
2762,PR,PR0002591,METROPOLITANO,Large,0,0,0,0,0,376083,376083,2,,,0,0
2763,PR,PR0002652,ARECIBO URBANO,Medium,0,0,0,0,0,30428,30428,2,,,0,0
2764,PR,PR0002672,ISABELA,Medium,0,0,0,0,0,17207,17207,2,,,0,0
2765,PR,PR0002682,QUEBRADILLAS URBANO,Medium,0,0,0,0,0,11572,11572,2,,,0,0
2766,PR,PR0002702,UTUADO URBANO,Medium,0,0,0,0,0,6493,6493,2,,,0,0
2767,PR,PR0002722,BARCELONETA URBANO,Medium,0,0,0,0,0,8491,8491,2,,,0,0
2768,PR,PR0002762,MOROVIS URBANO,Medium,0,0,0,0,0,8508,8508,2,,,0,0
2769,PR,PR0002772,VEGA BAJA URBANO,Medium,0,0,0,0,0,11768,11768,2,,,0,0
2770,PR,PR0002782,GARROCHALES,Medium,0,0,0,0,0,1931,1931,2,,,0,0
2771,PR,PR0002822,SABANA HOYOS,Medium,0,0,0,0,0,2929,2929,2,,,0,0
2772,PR,PR0002832,SANTANA,Medium,0,0,0,0,0,8695,8695,2,,,0,0
2773,PR,PR0002872,QUEBRADA,Medium,0,0,0,0,0,4935,4935,2,,,0,0
2774,PR,PR0002982,ALMIRANTE SUR,Medium,0,0,0,0,0,1074,1074,2,,,0,0
2775,PR,PR0003042,LA PICA,Small,0,0,0,0,0,0,217,3,,,0,0
2776,PR,PR0003192,SABANA GRANDE,Small,0,0,0,0,0,0,748,3,,,0,0
2777,PR,PR0003262,MANATI EAST,Medium,0,0,0,0,0,7282,7282,3,,,0,0
2778,PR,PR0003283,MAYAGUEZ,Large,0,0,0,0,0,56544,56544,3,,,0,0
2779,PR,PR0003293,AGUADILLA,Large,0,0,0,0,0,46285,46285,3,,,0,0
2780,PR,PR0003303,SAN SEBASTIAN,Medium,0,0,0,0,0,8784,8784,3,,,0,0
2781,PR,PR0003343,LAJAS,Medium,0,0,0,0,0,15181,15181,3,,,0,0
2782,PR,PR0003353,MARICAO,Medium,0,0,0,0,0,1268,1268,3,,,0,0
2783,PR,PR0003383,HORMIGUERO,Medium,0,0,0,0,0,3101,3101,3,,,0,0
2784,PR,PR0003423,EL ROSARIO,Small,0,0,0,0,0,0,1296,3,,,0,0
2785,PR,PR0003772,LAGO GUAJATACA,Medium,0,0,0,0,0,4337,4337,3,,,0,0
2786,PR,PR0003824,PONCE URBANO,Large,0,0,0,0,0,45608,45608,3,,,0,0
2787,PR,PR0003872,LARES ESPINO,Medium,0,0,0,0,0,4612,4612,3,,,0,0
2788,PR,PR0003904,SANTA ISABEL URBANO,Medium,0,0,0,0,0,19146,19146,3,,,0,0
2789,PR,PR0004054,GUAYANILLA URBANO,Medium,0,0,0,0,0,3369,3369,4,,,0,0
2790,PR,PR0004074,GUANICA URBANO,Medium,0,0,0,0,0,3722,3722,4,,,0,0
2791,PR,PR0004314,YAUCO,Medium,0,0,0,0,0,13650,13650,4,,,0,0
2792,PR,PR0004625,BARRANCAS NUEVO,Medium,0,0,0,0,0,1618,1618,4,,,0,0
2793,PR,PR0004634,CERRILLOS,Medium,0,0,0,0,0,3899,3899,4,,,0,0
2794,PR,PR0004664,REGIONAL VILLALBA TOA VACA,Medium,0,0,0,0,0,16962,16962,4,,,0,0
2795,PR,PR0004745,GUAYAMA URBANO,Medium,0,0,0,0,0,12937,12937,4,,,0,0
2796,PR,PR0004885,SALINAS URBANO,Medium,0,0,0,0,0,3360,3360,4,,,0,0
2797,PR,PR0004895,COCOS,Medium,0,0,0,0,0,4104,4104,4,,,0,0
2798,PR,PR0004915,COQUI,Medium,0,0,0,0,0,2605,2605,4,,,0,0
2799,PR,PR0005166,JUNCOS - CEIBA SUR,Medium,0,0,0,0,0,13988,13988,5,,,0,0
2800,PR,PR0005296,EL YUNQUE,Medium,0,0,0,0,0,19266,19266,5,,,0,0
2801,PR,PR0005306,FAJARDO CEIBA,Medium,0,0,0,0,0,19116,19116,5,,,0,0
2802,PR,PR0005376,LAS PIEDRAS HUMACAO,Medium,0,0,0,0,0,11141,11141,5,,,0,0
2803,PR,PR0005386,"RIO BLANCO,VIEQUES,CULEDRA",Medium,0,0,0,0,0,26484,26484,5,,,0,0
2804,PR,PR0005597,MAGUAYO,Medium,0,0,0,0,0,11716,11716,5,,,0,0
2805,PR,PR0005607,DORADO URBANO,Medium,0,0,0,0,0,9227,9227,5,,,0,0
2806,PR,PR0238032,ALTURAS DE COLLORES,Small,0,0,0,0,0,0,100,238,,,0,0
2807,PR,PR0272082,ACUED. LA GRAMA,Small,0,0,0,0,0,0,45,272,,,0,0
2808,PR,PR0306093,ACUED. RURAL DAGUEY  AJIES ARRIBA,Small,0,0,0,0,0,0,200,306,,,0,0
2809,RI,RI1559511,KENT COUNTY WATER AUTHORITY,Medium,56,0,0,0,13696,0,27392,559,44,44559,56,0.002044393
2810,RI,RI1559512,WESTERLY WATER DEPARTMENT,Medium,1270,0,0,0,0,0,1270,559,44,44559,1270,1
2811,RI,RI1559517,NORTH KINGSTOWN TOWN OF,Medium,0,0,0,0,0,9395,9395,559,44,44559,0,0
2812,RI,RI1559518,WOONSOCKET WATER DIVISION,Medium,233,0,0,0,0,0,9747,559,44,44559,233,0.023904791
2813,RI,RI1583825,GLENDALE WATER ASSN,Small,0,0,0,0,0,31,31,583,44,44583,0,0
2814,RI,RI1583827,GLOCESTER TOWN HALL-SCHOOL ADMINISTRATIO,Small,0,0,0,0,0,2,2,583,44,44583,0,0
2815,RI,RI1592010,NEWPORT-CITY OF,Medium,1041,0,0,0,1544,0,2585,592,44,44592,1041,0.40270793
2816,RI,RI1592021,PAWTUCKET-CITY OF,Large,0,0,0,0,23833,0,23833,592,44,44592,0,0
2817,RI,RI1592022,PORTSMOUTH WATER & FIRE DISTRICT,Medium,0,0,0,0,0,6702,6702,592,44,44592,0,0
2818,RI,RI1592024,PROVIDENCE-CITY OF,Large,11000,0,0,0,66000,0,77000,592,44,44592,11000,0.142857143
2819,RI,RI1592025,QUONSET BUSINESS PARK,Medium,0,0,0,0,0,200,200,592,44,44592,0,0
2820,RI,RI1615610,EAST PROVIDENCE-CITY OF,Medium,10,0,0,0,0,0,10,615,44,44615,10,1
2821,RI,RI1615623,SOUTH KINGSTOWN-SOUTH SHORE,Medium,0,0,0,0,0,2852,2852,615,44,44615,0,0
2822,RI,RI1615624,SUEZ WATER,Medium,32,0,0,0,3377,0,8926,615,44,44615,32,0.003585032
2823,RI,RI1615627,WARWICK-CITY OF,Large,0,0,0,0,26701,0,26701,615,44,44615,0,0
2824,RI,RI1647515,BRISTOL COUNTY WATER AUTHORITY,Medium,2,54,149,24,116,0,15760,647,44,44647,205,0.013007614
2825,RI,RI1647516,ELEANOR SLATER HOSPITAL ZAMBARANO UNIT,Small,0,0,0,0,0,20,20,647,44,44647,0,0
2826,RI,RI1647530,"CUMBERLAND, TOWN OF",Medium,0,0,0,0,0,8369,8369,647,44,44647,0,0
2827,RI,RI1858410,GREENVILLE WATER DISTRICT,Medium,0,0,0,0,0,3263,3263,858,44,44858,0,0
2828,RI,RI1858411,HARRISVILLE FIRE DISTRICT,Medium,5,0,0,0,0,0,5,858,44,44858,5,1
2829,RI,RI1858422,UNIVERSITY OF RHODE ISLAND,Medium,0,0,0,0,0,122,122,858,44,44858,0,0
2830,RI,RI1858423,LINCOLN WATER COMMISSION,Medium,0,0,0,0,0,12750,12750,858,44,44858,0,0
2831,RI,RI1858428,Point Judith RI1858428 and North End RI1858429,Medium,0,0,0,0,0,0,5353,858,44,44858,0,0
2832,RI,RI1900034,NASONVILLE WATER DISTRICT,Small,0,0,0,0,0,55,55,900,44,44900,0,0
2833,RI,RI2519424,CHIMERA INC,Small,0,0,0,0,40,0,40,519,44,44519,0,0
2834,RI,RI2980146,LAUREL CREST_GLOCESTER HOUSING AUTHORITY,Small,0,0,0,0,0,6,6,980,44,44980,0,0
2835,RI,RI2980433,PROVIDENCE WATER,Small,0,0,0,0,0,19,19,980,44,44980,0,0
2836,SC,SC0110002,CALHOUN FALLS TOWN OF (0110002),Medium,0,0,0,0,914,0,914,110,45,45110,0,0
2837,SC,SC0120001,DONALDS-DUE WEST W&SA (0120001),Medium,0,0,0,0,0,2458,2458,120,45,45120,0,0
2838,SC,SC0210001,AIKEN CITY OF (0210001),Medium,0,0,0,0,20292,0,20292,210,45,45210,0,0
2839,SC,SC0210002,JACKSON TOWN OF (0210002),Medium,0,0,0,0,0,1312,1312,210,45,45210,0,0
2840,SC,SC0210003,NORTH AUGUSTA CITY OF (0210003),Medium,0,0,0,0,12424,0,12424,210,45,45210,0,0
2841,SC,SC0410003,HONEA PATH TOWN OF (0410003),Medium,0,0,0,0,1750,0,1750,410,45,45410,0,0
2842,SC,SC0410011,BELTON-HONEA PATH WA (0410011),Medium,0,0,0,0,0,0,954,410,45,45410,0,0
2843,SC,SC0410012,ELECTRIC CITY UTILITIES (0410012),Medium,6285,0,0,0,0,0,17959,410,45,45410,6285,0.349963806
2844,SC,SC0420011,ANDERSON REGIONAL JOINT WS (SC0420011),Large,0,0,0,0,0,43,43,420,45,45420,0,0
2845,SC,SC0720003,BJW&SA (0720003),Large,0,500,1000,1000,3000,0,58500,720,45,45720,1500,0.025641026
2846,SC,SC0720006,HILTON HEAD PSD 1 (0720006),Medium,0,0,0,0,12155,0,12155,720,45,45720,0,0
2847,SC,SC0720009,BROAD CREEK PSD (0720009),Medium,0,0,0,0,0,0,1872,720,45,45720,0,0
2848,SC,SC0810004,GOOSE CREEK CITY OF (0810004),Medium,0,0,0,0,10641,0,10641,810,45,45810,0,0
2849,SC,SC0820002,BCWSA SANGAREE W/D (0820002),Medium,0,0,0,0,28123,0,28123,820,45,45820,0,0
2850,SC,SC0820008,SANTEE COOPER REG WATER (0820008),Large,0,0,0,0,0,13,13,820,45,45820,0,0
2851,SC,SC0820009,BCWSA EAST COOPER (0820009),Medium,0,0,0,0,0,4363,4363,820,45,45820,0,0
2852,SC,SC1010001,CHARLESTON WATER SYSTEM (SC1010001),Large,9548,6500,0,0,10191,0,62865,10,45,45010,16048,0.255277181
2853,SC,SC1010002,MT PLEASANT WATER WORKS (1010002),Medium,0,0,0,0,42525,0,42525,10,45,45010,0,0
2854,SC,SC1020002,ST JOHN'S WATER (1020002),Medium,0,0,0,0,9016,0,9016,20,45,45020,0,0
2855,SC,SC1110001,GAFFNEY BPW (1110001),Medium,0,0,0,0,10629,0,11775,110,45,45110,0,0
2856,SC,SC1120002,GRASSY POND WATER CO (1120002),Medium,0,0,0,0,0,0,3500,120,45,45120,0,0
2857,SC,SC1220002,CHESTER METROPOLITAN DISTRICT (1220002),Medium,0,0,0,0,0,3931,3931,220,45,45220,0,0
2858,SC,SC1310001,CHERAW TOWN OF (1310001),Medium,0,0,0,0,2795,0,2795,310,45,45310,0,0
2859,SC,SC1320004,ALLIGATOR RURAL WATER (1320004),Medium,0,0,0,0,0,0,1800,320,45,45320,0,0
2860,SC,SC1510006,EDISTO BEACH TOWN OF (1510006),Medium,0,0,0,0,2367,0,2367,510,45,45510,0,0
2861,SC,SC1620001,DARLINGTON COUNTY W&SA (1620001),Medium,0,0,0,0,18264,0,18264,620,45,45620,0,0
2862,SC,SC1710001,DILLON CITY OF (SC1710001),Medium,0,0,0,0,3547,0,3547,710,45,45710,0,0
2863,SC,SC1810003,SUMMERVILLE CPW (1810003),Large,0,0,0,0,26774,0,26774,810,45,45810,0,0
2864,SC,SC2010001,WINNSBORO TOWN OF (2010001),Medium,0,0,0,0,2200,0,5300,10,45,45010,0,0
2865,SC,SC2010002,RIDGEWAY TOWN OF (2010002),Small,0,5,10,20,0,0,342,10,45,45010,15,0.043859649
2866,SC,SC2020001,JENKINSVILLE WATER COMPANY (2020001),Small,0,0,0,0,0,0,123,20,45,45020,0,0
2867,SC,SC2020005,MITFORD WATER DISTRICT (SC2020005),Small,0,0,0,0,0,0,1058,20,45,45020,0,0
2868,SC,SC2110001,FLORENCE CITY OF (2110001),Medium,0,0,0,0,10000,0,32179,110,45,45110,0,0
2869,SC,SC2110007,LAKE CITY CITY OF (2110007),Medium,0,117,87,1850,0,0,4202,110,45,45110,204,0.04854831
2870,SC,SC2210001,GEORGETOWN CITY OF (2210001),Medium,0,0,0,0,4967,0,4967,210,45,45210,0,0
2871,SC,SC2220001,GEORGETOWN RURAL COMM WA (2220001),Medium,0,0,0,21,0,0,2079,220,45,45220,0,0
2872,SC,SC2220010,GCWSD WACCAMAW NECK (2220010),Medium,0,0,0,0,0,0,17541,220,45,45220,0,0
2873,SC,SC2310001,GREENVILLE WATER (2310001),Large,0,2700,0,0,0,0,169404,310,45,45310,2700,0.015938231
2874,SC,SC2310005,GREER CPW (2310005),Medium,0,0,0,0,22234,0,22234,310,45,45310,0,0
2875,SC,SC2320003,BLUE RIDGE WATER CO INC (2320003),Medium,0,0,0,0,0,15594,15594,320,45,45320,0,0
2876,SC,SC2410001,GREENWOOD CPW (2410001),Medium,0,0,0,0,22489,0,22489,410,45,45410,0,0
2877,SC,SC2610001,MYRTLE BEACH CITY OF (SC2610001),Medium,0,0,0,0,25276,0,25276,610,45,45610,0,0
2878,SC,SC2610011,N MYRTLE BEACH CITY OF (SC2610011),Medium,0,0,0,0,0,15052,15052,610,45,45610,0,0
2879,SC,SC2620001,CONWAY RURAL (2620001),Medium,0,0,0,0,0,0,5814,620,45,45620,0,0
2880,SC,SC2620004,GSW&SA (SC2620004),Large,500,3000,4000,500,8000,0,96000,620,45,45620,7500,0.078125
2881,SC,SC2620009,GSW&SA-MYRTLE BEACH (SC2620009),Medium,0,0,0,0,0,1,1,620,45,45620,0,0
2882,SC,SC2660049,LAKEWOOD CAMPGROUND (2660049),Medium,0,0,0,0,359,0,1796,660,45,45660,0,0
2883,SC,SC2810001,CAMDEN CITY OF (2810001),Medium,0,0,0,0,7132,0,7132,810,45,45810,0,0
2884,SC,SC2810002,BETHUNE TOWN OF (2810002),Small,0,0,0,0,0,0,236,810,45,45810,0,0
2885,SC,SC2820001,LUGOFF ELGIN WATER AUTH (2820001),Medium,0,0,0,0,9744,0,9744,820,45,45820,0,0
2886,SC,SC2910001,LANCASTER CITY OF (SC2910001),Medium,0,0,0,0,6470,0,6470,910,45,45910,0,0
2887,SC,SC2910002,HEATH SPRINGS TOWN OF (SC2910002),Small,0,0,0,0,0,0,451,910,45,45910,0,0
2888,SC,SC2910003,KERSHAW TOWN OF (2910003),Small,0,0,10,57,0,0,1167,910,45,45910,10,0.00856898
2889,SC,SC2920001,LANCASTER COUNTY W&SD (SC2920001),Medium,0,0,0,0,29639,0,29639,920,45,45920,0,0
2890,SC,SC3010001,LAURENS CPW (3010001),Medium,0,0,0,0,6224,0,6224,10,45,45010,0,0
2891,SC,SC3010002,CLINTON CITY OF (3010002),Medium,0,0,0,0,0,4771,4771,10,45,45010,0,0
2892,SC,SC3020001,LAURENS COUNTY W&S COMM (3020001),Medium,0,0,0,0,15276,0,15276,20,45,45020,0,0
2893,SC,SC3210002,BATESBURG LEESVILLE DPW (3210002),Medium,0,0,0,0,0,2503,2503,210,45,45210,0,0
2894,SC,SC3210004,WEST COLUMBIA CITY OF (3210004),Medium,0,0,0,0,13846,0,13846,210,45,45210,0,0
2895,SC,SC3220002,GASTON RURAL WATER DIST (SC3220002),Medium,0,0,0,0,0,0,3247,220,45,45220,0,0
2896,SC,SC3220003,JOINT MUNICIPAL WSC (3220003),Medium,0,0,0,0,18700,0,18700,220,45,45220,0,0
2897,SC,SC3420001,MARLBORO WATER CO (SC3420001),Medium,0,0,0,0,2173,0,2173,420,45,45420,0,0
2898,SC,SC3610001,NEWBERRY CITY OF (3610001),Medium,0,0,0,0,4666,0,4666,610,45,45610,0,0
2899,SC,SC3710002,SENECA CITY OF (3710002),Medium,0,0,0,0,7952,0,15905,710,45,45710,0,0
2900,SC,SC3710003,WESTMINSTER CITY OF (3710003),Medium,20,20,0,0,1121,0,3281,710,45,45710,40,0.012191405
2901,SC,SC3770659,SCPRT-OCONEE STATION (3770659),Small,0,0,0,0,0,0,2,770,45,45770,0,0
2902,SC,SC3810001,ORANGEBURG DPU (3810001),Medium,0,0,0,0,23360,0,23360,810,45,45810,0,0
2903,SC,SC3910001,PICKENS WTP (3910001),Medium,0,0,0,0,0,4863,4863,910,45,45910,0,0
2904,SC,SC3910002,EASLEY COMBINED UTIL (SC3910002),Medium,0,0,0,119,6629,0,15920,910,45,45910,0,0
2905,SC,SC3920010,SOUTHSIDE W/D (3920010),Medium,0,0,0,0,0,4151,4151,920,45,45920,0,0
2906,SC,SC4010001,COLUMBIA CITY OF (4010001),Large,0,0,0,0,12000,0,137000,10,45,45010,0,0
2907,SC,SC4110001,SALUDA CPW (4110001),Medium,0,25,10,100,0,0,1535,110,45,45110,35,0.022801303
2908,SC,SC4210001,SPARTANBURG WATER SYSTEM (4210001),Large,0,4400,1000,0,22691,0,64236,210,45,45210,5400,0.08406501
2909,SC,SC4220006,SJWD MIDDLE TYGER WTP (4220006),Medium,0,0,0,0,30721,0,30721,220,45,45220,0,0
2910,SC,SC4220007,WOODRUFF ROEBUCK W/D (4220007),Medium,0,0,0,0,11226,0,11226,220,45,45220,0,0
2911,SC,SC4310001,SUMTER CITY OF (SC4310001),Medium,0,0,0,0,27624,0,27624,310,45,45310,0,0
2912,SC,SC4320003,HIGH HILLS RURAL WATER CO INC (4320003),Medium,0,0,0,0,0,5076,5076,320,45,45320,0,0
2913,SC,SC4410001,UNION CITY OF (4410001),Medium,0,0,0,0,5810,0,5810,410,45,45410,0,0
2914,SC,SC4420001,MEANSVILLE RILEY W/D (4420001),Medium,0,0,0,0,0,0,2950,420,45,45420,0,0
2915,SC,SC4420002,BROWNS CREEK W/D (4420002),Medium,0,0,0,0,1209,0,1209,420,45,45420,0,0
2916,SC,SC4610001,YORK CITY OF (4610001),Medium,0,2000,0,0,200,0,3700,610,45,45610,2000,0.540540541
2917,SC,SC4610002,ROCK HILL CITY OF (SC4610002),Large,0,0,0,0,34219,0,34219,610,45,45610,0,0
2918,SC,SC4610008,TEGA CAY CITY OF (SC4610008),Medium,0,0,0,25,1200,0,4925,610,45,45610,0,0
2919,SC,SC4620002,YORK COUNTY EAST WD (4620002),Medium,0,0,0,0,0,11872,11872,620,45,45620,0,0
2920,SC,SC4620003,YORK COUNTY WEST WD (4620003),Medium,0,0,0,0,0,2092,2092,620,45,45620,0,0
2921,SD,SD4600020,ABERDEEN,Medium,40,0,0,0,8928,0,8968,600,46,46600,40,0.004460303
2922,SD,SD4600041,PINE HILLS PARK,Small,0,0,0,0,0,0,108,600,46,46600,0,0
2923,SD,SD4600071,BROOKINGS MUNICIPAL UTILITIES,Medium,53,0,0,1,30,0,8289,600,46,46600,53,0.006394016
2924,SD,SD4600163,HOT SPRINGS,Medium,25,25,70,100,0,0,1400,600,46,46600,120,0.085714286
2925,SD,SD4600169,HURON,Medium,1000,0,0,0,0,0,5134,600,46,46600,1000,0.194779899
2926,SD,SD4600190,LEAD-DEADWOOD SANITARY DISTRICT,Medium,0,0,0,0,0,2,2,600,46,46600,0,0
2927,SD,SD4600199,MADISON,Medium,0,0,0,0,0,0,2423,600,46,46600,0,0
2928,SD,SD4600214,MITCHELL,Medium,504,1050,5,0,121,0,5700,600,46,46600,1559,0.273508772
2929,SD,SD4600242,PIERRE,Medium,18,0,0,0,0,0,5141,600,46,46600,18,0.003501264
2930,SD,SD4600274,RAPID VALLEY SANITARY DISTRICT,Medium,0,0,0,0,0,0,3837,600,46,46600,0,0
2931,SD,SD4600294,SIOUX FALLS,Large,0,0,0,4,1,0,61479,600,46,46600,0,0
2932,SD,SD4600311,SPEARFISH,Medium,0,0,0,0,4634,0,4634,600,46,46600,0,0
2933,SD,SD4600342,VERMILLION,Medium,4,0,269,0,563,0,3193,600,46,46600,273,0.08549953
2934,SD,SD4600356,WATERTOWN MUNICIPAL UTILITIES,Medium,50,1714,0,0,0,0,9489,600,46,46600,1764,0.185899463
2935,SD,SD4600406,RAPID CITY,Medium,0,0,0,200,50,0,22994,600,46,46600,0,0
2936,SD,SD4600409,TEA,Medium,0,0,0,0,0,0,1900,600,46,46600,0,0
2937,SD,SD4600429,BIG SIOUX COMMUNITY WATER SYSTEM,Medium,0,0,0,0,0,0,2252,600,46,46600,0,0
2938,SD,SD4600430,BROOKINGS-DEUEL RURAL WATER SYSTEM,Medium,0,0,0,0,0,0,2680,600,46,46600,0,0
2939,SD,SD4600432,MINNEHAHA COMMUNITY WATER CORP,Medium,0,0,0,0,0,0,5282,600,46,46600,0,0
2940,SD,SD4600433,RANDALL COMMUNITY WATER DISTRICT,Medium,0,0,0,0,0,0,2807,600,46,46600,0,0
2941,SD,SD4600621,AURORA-BRULE RURAL WATER SYSTEM,Medium,0,0,0,0,0,1040,1040,600,46,46600,0,0
2942,SD,SD4600864,GRANT-ROBERTS RURAL WATER SYSTEM,Medium,0,0,0,0,0,0,1955,600,46,46600,0,0
2943,SD,SD4600882,BROWN-DAY-MARSHALL RWS,Medium,5,20,0,0,400,0,2293,600,46,46600,25,0.010902747
2944,SD,SD4600915,CROOKED OAKS CANYON HOMEOWNERS,Small,0,0,0,0,0,28,28,600,46,46600,0,0
2945,SD,SD4600999,TM RURAL WATER DISTRICT,Medium,0,0,0,0,0,0,1650,600,46,46600,0,0
2946,SD,SD4601000,EAST RIDGE ACRES,Small,0,0,0,0,0,47,47,601,46,46601,0,0
2947,SD,SD4602175,MID-DAKOTA RURAL WATER,Medium,0,0,0,0,0,6245,6245,602,46,46602,0,0
2948,SD,SD4602179,PINE CONE ESTATES,Small,0,0,0,0,0,0,17,602,46,46602,0,0
2949,SD,SD4602250,LOFTY PINES II,Small,0,0,0,0,0,0,15,602,46,46602,0,0
2950,SD,SD4602280,CENTENNIAL VISTA ESTATES,Small,0,0,0,0,0,12,12,602,46,46602,0,0
2951,SD,SD4602288,LEWIS AND CLARK REGIONAL WATER SYSTE,Large,0,0,0,0,0,15,15,602,46,46602,0,0
2952,SD,SD4680108,HILL CITY VISITOR CENTER,Small,0,0,0,0,0,1,1,680,46,46680,0,0
2953,TN,TN0000001,WEST ROBERTSON WATER AUTHORITY,Medium,0,0,500,0,500,0,2800,0,47,47000,500,0.178571429
2954,TN,TN0000024,ATHENS UTILITIES BOARD,Medium,0,0,0,170,0,0,8510,0,47,47000,0,0
2955,TN,TN0000033,ATOKA WATER SYSTEM,Medium,0,0,0,0,3194,0,3194,0,47,47000,0,0
2956,TN,TN0000040,BAXTER WATER DEPARTMENT,Medium,0,2182,0,0,0,0,2182,0,47,47000,2182,1
2957,TN,TN0000041,BEAN STATION UTILITY DISTRICT,Medium,0,0,0,0,0,0,3404,0,47,47000,0,0
2958,TN,TN0000056,BLOOMINGDALE UTILITY DISTRICT,Medium,0,0,0,0,5619,0,11238,0,47,47000,0,0
